participant,muscle,nmes,trial,session,condition,event_out,left,right,img_emo,img_oasis,Are you finished?,base_mood,Interested,Distressed,Excited,Upset,Strong,Guilty,Scared,Hostile,Enthusiastic,Proud,Irritable,Alert,Ashamed,Inspired,Nervous,Determined,Attentive,Jittery,Active,Afraid,muscle_order_n,Notes for Experiment,Notes DAO,Notes ZM,height,weight,age,sex,ethnicity,education,prior_exp,reason,reason_open,worried,excited,TAS_1,TAS_2,TAS_3,TAS_4,TAS_5,TAS_6,TAS_7,TAS_8,TAS_9,TAS_10,TAS_11,TAS_12,TAS_13,TAS_14,TAS_15,TAS_16,TAS_17,TAS_18,TAS_19,TAS_20,BMI,TAS_total,left_ma,right_ma,nmes_int,neg_affect,pos_affect,corrected_AU12_r,corrected_AU15_r,image,fnmes,valence,arousal,discomfort,image_present
10,dao,100,1,1,1,65,500,600,0,images\blank.jpg,NA,66.875,4,4,3,1,2,1,1,1,3,2,1,3,1,2,2,1,3,3,3,1,0-1,NA,"No issues, just assymetric",Right side was difficult kept hitting the eye.,170,66,21,Male,Mixed two or more ethnic groups,Some University but no degree,No,NA,NA,27,57,2,2,1,2,1,2,3,2,2,2,4,3,3,2,3,2,4,5,3,4,22.837370242214536,52,25,30,27.5,16,26,0,0.05614457831325303,none,dao 100,68.12645011600928,15.635271655065742,14.804476024748649,0
10,dao,100,24,1,1,132,500,600,neg,images\Plane_crash_4.jpg,Yes,66.875,4,4,3,1,2,1,1,1,3,2,1,3,1,2,2,1,3,3,3,1,0-1,NA,"No issues, just assymetric",Right side was difficult kept hitting the eye.,170,66,21,Male,Mixed two or more ethnic groups,Some University but no degree,No,NA,NA,27,57,2,2,1,2,1,2,3,2,2,2,4,3,3,2,3,2,4,5,3,4,22.837370242214536,52,25,30,27.5,16,26,0,0.008915662650602407,congruent emotion,dao 100,NA,47.88524748646558,4.834928460943538,1
10,dao,100,28,1,1,132,500,600,neg,images\Garbage_dump_2.jpg,Yes,66.875,4,4,3,1,2,1,1,1,3,2,1,3,1,2,2,1,3,3,3,1,0-1,NA,"No issues, just assymetric",Right side was difficult kept hitting the eye.,170,66,21,Male,Mixed two or more ethnic groups,Some University but no degree,No,NA,NA,27,57,2,2,1,2,1,2,3,2,2,2,4,3,3,2,3,2,4,5,3,4,22.837370242214536,52,25,30,27.5,16,26,0,0.05710843373493977,congruent emotion,dao 100,NA,49.773419373549885,0,1
10,dao,100,31,1,1,129,500,600,neu,images\Bark_5.jpg,NA,66.875,4,4,3,1,2,1,1,1,3,2,1,3,1,2,2,1,3,3,3,1,0-1,NA,"No issues, just assymetric",Right side was difficult kept hitting the eye.,170,66,21,Male,Mixed two or more ethnic groups,Some University but no degree,No,NA,NA,27,57,2,2,1,2,1,2,3,2,2,2,4,3,3,2,3,2,4,5,3,4,22.837370242214536,52,25,30,27.5,16,26,0,0.06240963855421688,neutral,dao 100,41.16335556844548,NA,NA,1
10,dao,100,6,1,1,65,500,600,0,images\blank.jpg,NA,66.875,4,4,3,1,2,1,1,1,3,2,1,3,1,2,2,1,3,3,3,1,0-1,NA,"No issues, just assymetric",Right side was difficult kept hitting the eye.,170,66,21,Male,Mixed two or more ethnic groups,Some University but no degree,No,NA,NA,27,57,2,2,1,2,1,2,3,2,2,2,4,3,3,2,3,2,4,5,3,4,22.837370242214536,52,25,30,27.5,16,26,0,0.09759036144578315,none,dao 100,62.08430007733951,47.96077436194896,NA,0
10,dao,50,10,1,2,66,250,300,0,images\blank.jpg,NA,66.875,4,4,3,1,2,1,1,1,3,2,1,3,1,2,2,1,3,3,3,1,0-1,NA,"No issues, just assymetric",Right side was difficult kept hitting the eye.,170,66,21,Male,Mixed two or more ethnic groups,Some University but no degree,No,NA,NA,27,57,2,2,1,2,1,2,3,2,2,2,4,3,3,2,3,2,4,5,3,4,22.837370242214536,52,12.5,15,13.75,16,26,0,0.04270223752151462,none,dao 50,59.51638631090488,48.4139356148492,NA,0
10,dao,50,13,1,2,66,250,300,0,images\blank.jpg,NA,66.875,4,4,3,1,2,1,1,1,3,2,1,3,1,2,2,1,3,3,3,1,0-1,NA,"No issues, just assymetric",Right side was difficult kept hitting the eye.,170,66,21,Male,Mixed two or more ethnic groups,Some University but no degree,No,NA,NA,27,57,2,2,1,2,1,2,3,2,2,2,4,3,3,2,3,2,4,5,3,4,22.837370242214536,52,12.5,15,13.75,16,26,0,-0.017194492254733205,none,dao 50,58.15690255220418,46.90339810518175,0,0
10,dao,50,2,1,2,66,250,300,0,images\blank.jpg,NA,66.875,4,4,3,1,2,1,1,1,3,2,1,3,1,2,2,1,3,3,3,1,0-1,NA,"No issues, just assymetric",Right side was difficult kept hitting the eye.,170,66,21,Male,Mixed two or more ethnic groups,Some University but no degree,No,NA,NA,27,57,2,2,1,2,1,2,3,2,2,2,4,3,3,2,3,2,4,5,3,4,22.837370242214536,52,12.5,15,13.75,16,26,0,0.035938037865748715,none,dao 50,73.11122389791183,30.81617362722351,NA,0
10,dao,50,22,1,2,133,250,300,neg,images\Pigeon_6.jpg,Yes,66.875,4,4,3,1,2,1,1,1,3,2,1,3,1,2,2,1,3,3,3,1,0-1,NA,"No issues, just assymetric",Right side was difficult kept hitting the eye.,170,66,21,Male,Mixed two or more ethnic groups,Some University but no degree,No,NA,NA,27,57,2,2,1,2,1,2,3,2,2,2,4,3,3,2,3,2,4,5,3,4,22.837370242214536,52,12.5,15,13.75,16,26,0,-0.2050774526678141,congruent emotion,dao 50,NA,NA,NA,1
10,dao,50,26,1,2,130,250,300,neu,images\Socks_1.jpg,NA,66.875,4,4,3,1,2,1,1,1,3,2,1,3,1,2,2,1,3,3,3,1,0-1,NA,"No issues, just assymetric",Right side was difficult kept hitting the eye.,170,66,21,Male,Mixed two or more ethnic groups,Some University but no degree,No,NA,NA,27,57,2,2,1,2,1,2,3,2,2,2,4,3,3,2,3,2,4,5,3,4,22.837370242214536,52,12.5,15,13.75,16,26,0,0.011359724612736691,neutral,dao 50,53.625290023201856,39.50176430781129,NA,1
10,dao,50,29,1,2,133,250,300,neg,images\Dog_24.jpg,NA,66.875,4,4,3,1,2,1,1,1,3,2,1,3,1,2,2,1,3,3,3,1,0-1,NA,"No issues, just assymetric",Right side was difficult kept hitting the eye.,170,66,21,Male,Mixed two or more ethnic groups,Some University but no degree,No,NA,NA,27,57,2,2,1,2,1,2,3,2,2,2,4,3,3,2,3,2,4,5,3,4,22.837370242214536,52,12.5,15,13.75,16,26,0,-0.28643717728055074,congruent emotion,dao 50,38.21780742459397,60.12060131477185,0,1
10,dao,50,30,1,2,133,250,300,neg,images\Car_accident_2.jpg,NA,66.875,4,4,3,1,2,1,1,1,3,2,1,3,1,2,2,1,3,3,3,1,0-1,NA,"No issues, just assymetric",Right side was difficult kept hitting the eye.,170,66,21,Male,Mixed two or more ethnic groups,Some University but no degree,No,NA,NA,27,57,2,2,1,2,1,2,3,2,2,2,4,3,3,2,3,2,4,5,3,4,22.837370242214536,52,12.5,15,13.75,16,26,0,0.046867469879518064,congruent emotion,dao 50,45.16627996906419,52.26580626450116,NA,1
10,dao,50,30,1,2,133,250,300,neg,images\Dog_24.jpg,Yes,66.875,4,4,3,1,2,1,1,1,3,2,1,3,1,2,2,1,3,3,3,1,0-1,NA,"No issues, just assymetric",Right side was difficult kept hitting the eye.,170,66,21,Male,Mixed two or more ethnic groups,Some University but no degree,No,NA,NA,27,57,2,2,1,2,1,2,3,2,2,2,4,3,3,2,3,2,4,5,3,4,22.837370242214536,52,12.5,15,13.75,16,26,0,0.046867469879518064,congruent emotion,dao 50,NA,NA,NA,1
10,zm,0,51,2,3,22,0,0,0,images\blank.jpg,NA,66.875,4,4,3,1,2,1,1,1,3,2,1,3,1,2,2,1,3,3,3,1,0-1,NA,"No issues, just assymetric",Right side was difficult kept hitting the eye.,170,66,21,Male,Mixed two or more ethnic groups,Some University but no degree,No,NA,NA,27,57,2,2,1,2,1,2,3,2,2,2,4,3,3,2,3,2,4,5,3,4,22.837370242214536,52,0,0,0,16,26,0,0.01280550774526678,none,off,55.6645156612529,NA,NA,0
10,zm,0,63,2,3,22,0,0,0,images\blank.jpg,NA,66.875,4,4,3,1,2,1,1,1,3,2,1,3,1,2,2,1,3,3,3,1,0-1,NA,"No issues, just assymetric",Right side was difficult kept hitting the eye.,170,66,21,Male,Mixed two or more ethnic groups,Some University but no degree,No,NA,NA,27,57,2,2,1,2,1,2,3,2,2,2,4,3,3,2,3,2,4,5,3,4,22.837370242214536,52,0,0,0,16,26,0,-0.07111876075731498,none,off,50.30210750193349,NA,NA,0
10,zm,0,67,2,3,44,0,0,pos,images\Beach_1.jpg,NA,66.875,4,4,3,1,2,1,1,1,3,2,1,3,1,2,2,1,3,3,3,1,0-1,NA,"No issues, just assymetric",Right side was difficult kept hitting the eye.,170,66,21,Male,Mixed two or more ethnic groups,Some University but no degree,No,NA,NA,27,57,2,2,1,2,1,2,3,2,2,2,4,3,3,2,3,2,4,5,3,4,22.837370242214536,52,0,0,0,16,26,0,-0.06891566265060241,congruent emotion,off,54.75819315545244,NA,NA,1
10,zm,0,72,2,3,41,0,0,neu,images\Yarn_4.jpg,Yes,66.875,4,4,3,1,2,1,1,1,3,2,1,3,1,2,2,1,3,3,3,1,0-1,NA,"No issues, just assymetric",Right side was difficult kept hitting the eye.,170,66,21,Male,Mixed two or more ethnic groups,Some University but no degree,No,NA,NA,27,57,2,2,1,2,1,2,3,2,2,2,4,3,3,2,3,2,4,5,3,4,22.837370242214536,52,0,0,0,16,26,0,0.0072117039586919165,neutral,off,NA,45.46838747099768,0,1
10,zm,100,70,2,1,42,500,500,pos,images\Wedding_4.jpg,Yes,66.875,4,4,3,1,2,1,1,1,3,2,1,3,1,2,2,1,3,3,3,1,0-1,NA,"No issues, just assymetric",Right side was difficult kept hitting the eye.,170,66,21,Male,Mixed two or more ethnic groups,Some University but no degree,No,NA,NA,27,57,2,2,1,2,1,2,3,2,2,2,4,3,3,2,3,2,4,5,3,4,22.837370242214536,52,25,25,25,16,26,0,-0.1358347676419966,congruent emotion,zm 100,NA,NA,NA,1
10,zm,50,50,2,2,21,250,250,0,images\blank.jpg,NA,66.875,4,4,3,1,2,1,1,1,3,2,1,3,1,2,2,1,3,3,3,1,0-1,NA,"No issues, just assymetric",Right side was difficult kept hitting the eye.,170,66,21,Male,Mixed two or more ethnic groups,Some University but no degree,No,NA,NA,27,57,2,2,1,2,1,2,3,2,2,2,4,3,3,2,3,2,4,5,3,4,22.837370242214536,52,12.5,12.5,12.5,16,26,0,0.04590361445783134,none,zm 50,53.7763437741686,41.087828692962105,NA,0
10,zm,50,50,2,2,21,250,250,0,images\blank.jpg,Yes,66.875,4,4,3,1,2,1,1,1,3,2,1,3,1,2,2,1,3,3,3,1,0-1,NA,"No issues, just assymetric",Right side was difficult kept hitting the eye.,170,66,21,Male,Mixed two or more ethnic groups,Some University but no degree,No,NA,NA,27,57,2,2,1,2,1,2,3,2,2,2,4,3,3,2,3,2,4,5,3,4,22.837370242214536,52,12.5,12.5,12.5,16,26,0,0.04590361445783134,none,zm 50,NA,NA,NA,0
10,zm,50,55,2,2,21,250,250,0,images\blank.jpg,NA,66.875,4,4,3,1,2,1,1,1,3,2,1,3,1,2,2,1,3,3,3,1,0-1,NA,"No issues, just assymetric",Right side was difficult kept hitting the eye.,170,66,21,Male,Mixed two or more ethnic groups,Some University but no degree,No,NA,NA,27,57,2,2,1,2,1,2,3,2,2,2,4,3,3,2,3,2,4,5,3,4,22.837370242214536,52,12.5,12.5,12.5,16,26,0,0.02130808950086059,none,zm 50,50.45316125290024,NA,NA,0
10,zm,50,56,2,2,21,250,250,0,images\blank.jpg,Yes,66.875,4,4,3,1,2,1,1,1,3,2,1,3,1,2,2,1,3,3,3,1,0-1,NA,"No issues, just assymetric",Right side was difficult kept hitting the eye.,170,66,21,Male,Mixed two or more ethnic groups,Some University but no degree,No,NA,NA,27,57,2,2,1,2,1,2,3,2,2,2,4,3,3,2,3,2,4,5,3,4,22.837370242214536,52,12.5,12.5,12.5,16,26,0,0.04623063683304647,none,zm 50,NA,45.39286059551431,0,0
10,zm,50,59,2,2,21,250,250,0,images\blank.jpg,Yes,66.875,4,4,3,1,2,1,1,1,3,2,1,3,1,2,2,1,3,3,3,1,0-1,NA,"No issues, just assymetric",Right side was difficult kept hitting the eye.,170,66,21,Male,Mixed two or more ethnic groups,Some University but no degree,No,NA,NA,27,57,2,2,1,2,1,2,3,2,2,2,4,3,3,2,3,2,4,5,3,4,22.837370242214536,52,12.5,12.5,12.5,16,26,0,0.028502581755593805,none,zm 50,NA,NA,0,0
10,zm,50,71,2,2,40,250,250,neu,images\Wall_3.jpg,Yes,66.875,4,4,3,1,2,1,1,1,3,2,1,3,1,2,2,1,3,3,3,1,0-1,NA,"No issues, just assymetric",Right side was difficult kept hitting the eye.,170,66,21,Male,Mixed two or more ethnic groups,Some University but no degree,No,NA,NA,27,57,2,2,1,2,1,2,3,2,2,2,4,3,3,2,3,2,4,5,3,4,22.837370242214536,52,12.5,12.5,12.5,16,26,0,0.0429432013769363,neutral,zm 50,NA,NA,0,1
11,dao,0,56,2,3,67,0,0,0,images\blank.jpg,Yes,79.58333333333334,4,2,4,1,4,1,1,1,4,3,1,4,1,4,1,4,4,1,4,1,1-0,NA,"No issues, just assymetric",No issues,169,88,41,Male,Black/African/Caribbean,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS)",No,NA,NA,13,51,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,30.811246104828268,45,0,0,0,11,39,-0.10390705679862303,0.0037865748709122317,none,off,NA,0,0,0
11,dao,0,59,2,3,67,0,0,0,images\blank.jpg,Yes,79.58333333333334,4,2,4,1,4,1,1,1,4,3,1,4,1,4,1,4,4,1,4,1,1-0,NA,"No issues, just assymetric",No issues,169,88,41,Male,Black/African/Caribbean,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS)",No,NA,NA,13,51,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,30.811246104828268,45,0,0,0,11,39,-0.1310671256454389,0.010963855421686758,none,off,NA,NA,0,0
11,dao,0,67,2,3,134,0,0,neg,images\Dog_26.jpg,NA,79.58333333333334,4,2,4,1,4,1,1,1,4,3,1,4,1,4,1,4,4,1,4,1,1-0,NA,"No issues, just assymetric",No issues,169,88,41,Male,Black/African/Caribbean,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS)",No,NA,NA,13,51,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,30.811246104828268,45,0,0,0,11,39,-0.03235800344234079,-0.15514629948364886,congruent emotion,off,45.84602185,NA,NA,1
11,dao,0,71,2,3,131,0,0,neu,images\Roofing_3.jpg,Yes,79.58333333333334,4,2,4,1,4,1,1,1,4,3,1,4,1,4,1,4,4,1,4,1,1-0,NA,"No issues, just assymetric",No issues,169,88,41,Male,Black/African/Caribbean,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS)",No,NA,NA,13,51,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,30.811246104828268,45,0,0,0,11,39,-0.09573149741824442,-0.4652151462994837,neutral,off,NA,NA,0,1
11,dao,100,61,2,1,65,400,400,0,images\blank.jpg,NA,79.58333333333334,4,2,4,1,4,1,1,1,4,3,1,4,1,4,1,4,4,1,4,1,1-0,NA,"No issues, just assymetric",No issues,169,88,41,Male,Black/African/Caribbean,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS)",No,NA,NA,13,51,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,30.811246104828268,45,20,20,20,11,39,-0.016781411359724593,-0.1187607573149742,none,dao 100,73.79096578,33.00645302,31.34486176,0
11,dao,100,62,2,1,65,400,400,0,images\blank.jpg,NA,79.58333333333334,4,2,4,1,4,1,1,1,4,3,1,4,1,4,1,4,4,1,4,1,1-0,NA,"No issues, just assymetric",No issues,169,88,41,Male,Black/African/Caribbean,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS)",No,NA,NA,13,51,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,30.811246104828268,45,20,20,20,11,39,-0.017142857142857144,-0.00480206540447508,none,dao 100,81.64576083,16.23948666,NA,0
11,dao,100,62,2,1,65,400,400,0,images\blank.jpg,Yes,79.58333333333334,4,2,4,1,4,1,1,1,4,3,1,4,1,4,1,4,4,1,4,1,1-0,NA,"No issues, just assymetric",No issues,169,88,41,Male,Black/African/Caribbean,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS)",No,NA,NA,13,51,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,30.811246104828268,45,20,20,20,11,39,-0.017142857142857144,-0.00480206540447508,none,dao 100,NA,NA,NA,0
11,dao,100,66,2,1,129,400,400,neu,images\Cups_1.jpg,Yes,79.58333333333334,4,2,4,1,4,1,1,1,4,3,1,4,1,4,1,4,4,1,4,1,1-0,NA,"No issues, just assymetric",No issues,169,88,41,Male,Black/African/Caribbean,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS)",No,NA,NA,13,51,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,30.811246104828268,45,20,20,20,11,39,-0.1735800344234079,-0.34724612736660926,neutral,dao 100,NA,NA,NA,1
11,dao,100,66,2,1,129,400,400,neu,images\Yarn_1.jpg,NA,79.58333333333334,4,2,4,1,4,1,1,1,4,3,1,4,1,4,1,4,4,1,4,1,1-0,NA,"No issues, just assymetric",No issues,169,88,41,Male,Black/African/Caribbean,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS)",No,NA,NA,13,51,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,30.811246104828268,45,20,20,20,11,39,-0.1735800344234079,-0.34724612736660926,neutral,dao 100,82.92971771,5.51467034,NA,1
11,dao,50,63,2,2,66,200,200,0,images\blank.jpg,NA,79.58333333333334,4,2,4,1,4,1,1,1,4,3,1,4,1,4,1,4,4,1,4,1,1-0,NA,"No issues, just assymetric",No issues,169,88,41,Male,Black/African/Caribbean,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS)",No,NA,NA,13,51,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,30.811246104828268,45,10,10,10,11,39,-0.010120481927710845,0.0022203098106712274,none,dao 50,81.64576083,NA,NA,0
11,dao,50,72,2,2,133,200,200,neg,images\Pigeon_6.jpg,Yes,79.58333333333334,4,2,4,1,4,1,1,1,4,3,1,4,1,4,1,4,4,1,4,1,1-0,NA,"No issues, just assymetric",No issues,169,88,41,Male,Black/African/Caribbean,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS)",No,NA,NA,13,51,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,30.811246104828268,45,10,10,10,11,39,-0.15129087779690187,0.18707401032702242,congruent emotion,dao 50,NA,28.85247486,87.23474961,1
11,zm,0,10,1,3,22,0,0,0,images\blank.jpg,Yes,79.58333333333334,4,2,4,1,4,1,1,1,4,3,1,4,1,4,1,4,4,1,4,1,1-0,NA,"No issues, just assymetric",No issues,169,88,41,Male,Black/African/Caribbean,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS)",No,NA,NA,13,51,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,30.811246104828268,45,0,0,0,11,39,-0.007779690189328674,-0.8752323580034423,none,off,NA,NA,NA,0
11,zm,0,10,1,3,22,0,0,0,images\blank.jpg,NA,79.58333333333334,4,2,4,1,4,1,1,1,4,3,1,4,1,4,1,4,4,1,4,1,1-0,NA,"No issues, just assymetric",No issues,169,88,41,Male,Black/African/Caribbean,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS)",No,NA,NA,13,51,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,30.811246104828268,45,0,0,0,11,39,-0.007779690189328674,-0.8752323580034423,none,off,96.9777165506574,0,NA,0
11,zm,0,14,1,3,22,0,0,0,images\blank.jpg,Yes,79.58333333333334,4,2,4,1,4,1,1,1,4,3,1,4,1,4,1,4,4,1,4,1,1-0,NA,"No issues, just assymetric",No issues,169,88,41,Male,Black/African/Caribbean,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS)",No,NA,NA,13,51,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,30.811246104828268,45,0,0,0,11,39,-0.04810671256454395,-0.044974182444061976,none,off,NA,NA,NA,0
11,zm,0,15,1,3,22,0,0,0,images\blank.jpg,NA,79.58333333333334,4,2,4,1,4,1,1,1,4,3,1,4,1,4,1,4,4,1,4,1,1-0,NA,"No issues, just assymetric",No issues,169,88,41,Male,Black/African/Caribbean,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS)",No,NA,NA,13,51,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,30.811246104828268,45,0,0,0,11,39,-0.0053872633390705865,0.1814629948364888,none,off,100,NA,NA,0
11,zm,0,34,1,3,44,0,0,pos,images\Flowers_2.jpg,Yes,79.58333333333334,4,2,4,1,4,1,1,1,4,3,1,4,1,4,1,4,4,1,4,1,1-0,NA,"No issues, just assymetric",No issues,169,88,41,Male,Black/African/Caribbean,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS)",No,NA,NA,13,51,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,30.811246104828268,45,0,0,0,11,39,0.003373493975903654,0.19788296041308093,congruent emotion,off,NA,NA,NA,1
11,zm,100,1,1,1,20,500,500,0,images\blank.jpg,NA,79.58333333333334,4,2,4,1,4,1,1,1,4,3,1,4,1,4,1,4,4,1,4,1,1-0,NA,"No issues, just assymetric",No issues,169,88,41,Male,Black/African/Caribbean,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS)",No,NA,NA,13,51,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,30.811246104828268,45,25,25,25,11,39,0.36862306368330466,-0.3901376936316697,none,zm 100,80.2107501933488,59.13875193348801,8.460218484145399,0
11,zm,100,22,1,1,42,500,500,pos,images\Wedding_4.jpg,Yes,79.58333333333334,4,2,4,1,4,1,1,1,4,3,1,4,1,4,1,4,4,1,4,1,1-0,NA,"No issues, just assymetric",No issues,169,88,41,Male,Black/African/Caribbean,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS)",No,NA,NA,13,51,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,30.811246104828268,45,25,25,25,11,39,0.5246299483648881,-1.0738898450946643,congruent emotion,zm 100,NA,NA,NA,1
11,zm,100,26,1,1,42,500,500,pos,images\Sunset_3.jpg,Yes,79.58333333333334,4,2,4,1,4,1,1,1,4,3,1,4,1,4,1,4,4,1,4,1,1-0,NA,"No issues, just assymetric",No issues,169,88,41,Male,Black/African/Caribbean,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS)",No,NA,NA,13,51,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,30.811246104828268,45,25,25,25,11,39,0.2819277108433736,-0.9276592082616179,congruent emotion,zm 100,NA,NA,NA,1
11,zm,100,31,1,1,39,500,500,neu,images\Storage_2.jpg,NA,79.58333333333334,4,2,4,1,4,1,1,1,4,3,1,4,1,4,1,4,4,1,4,1,1-0,NA,"No issues, just assymetric",No issues,169,88,41,Male,Black/African/Caribbean,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS)",No,NA,NA,13,51,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,30.811246104828268,45,25,25,25,11,39,0.08650602409638546,-1.3453356282271942,neutral,zm 100,61.10245069605569,NA,NA,1
11,zm,100,5,1,1,20,500,500,0,images\blank.jpg,NA,79.58333333333334,4,2,4,1,4,1,1,1,4,3,1,4,1,4,1,4,4,1,4,1,1-0,NA,"No issues, just assymetric",No issues,169,88,41,Male,Black/African/Caribbean,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS)",No,NA,NA,13,51,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,30.811246104828268,45,25,25,25,11,39,0.2458347676419966,-1.1978141135972462,none,zm 100,75.30150328692962,22.88585170146945,24.84955046403712,0
11,zm,50,2,1,2,21,250,250,0,images\blank.jpg,NA,79.58333333333334,4,2,4,1,4,1,1,1,4,3,1,4,1,4,1,4,4,1,4,1,1-0,NA,"No issues, just assymetric",No issues,169,88,41,Male,Black/African/Caribbean,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS)",No,NA,NA,13,51,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,30.811246104828268,45,12.5,12.5,12.5,11,39,-0.14864027538726335,-0.3823407917383821,none,zm 50,91.5397815158546,1.813853441608665,NA,0
11,zm,50,27,1,2,43,250,250,pos,images\Cat_5.jpg,Yes,79.58333333333334,4,2,4,1,4,1,1,1,4,3,1,4,1,4,1,4,4,1,4,1,1-0,NA,"No issues, just assymetric",No issues,169,88,41,Male,Black/African/Caribbean,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS)",No,NA,NA,13,51,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,30.811246104828268,45,12.5,12.5,12.5,11,39,-0.3748881239242685,0.13046471600688467,congruent emotion,zm 50,NA,NA,5.212562838360402,1
11,zm,50,27,1,2,40,250,250,neu,images\Fire_hydrant_1.jpg,NA,79.58333333333334,4,2,4,1,4,1,1,1,4,3,1,4,1,4,1,4,4,1,4,1,1-0,NA,"No issues, just assymetric",No issues,169,88,41,Male,Black/African/Caribbean,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS)",No,NA,NA,13,51,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,30.811246104828268,45,12.5,12.5,12.5,11,39,-0.3748881239242685,0.13046471600688467,neutral,zm 50,69.9390951276102,NA,NA,1
11,zm,50,3,1,2,21,250,250,0,images\blank.jpg,NA,79.58333333333334,4,2,4,1,4,1,1,1,4,3,1,4,1,4,1,4,4,1,4,1,1-0,NA,"No issues, just assymetric",No issues,169,88,41,Male,Black/African/Caribbean,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS)",No,NA,NA,13,51,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,30.811246104828268,45,12.5,12.5,12.5,11,39,0.03862306368330461,0.07746987951807228,none,zm 50,93.80558778035576,NA,NA,0
11,zm,50,3,1,2,21,250,250,0,images\blank.jpg,Yes,79.58333333333334,4,2,4,1,4,1,1,1,4,3,1,4,1,4,1,4,4,1,4,1,1-0,NA,"No issues, just assymetric",No issues,169,88,41,Male,Black/African/Caribbean,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS)",No,NA,NA,13,51,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,2,4,30.811246104828268,45,12.5,12.5,12.5,11,39,0.03862306368330461,0.07746987951807228,none,zm 50,NA,NA,0,0
